total_size,draw,method,f1_score,accuracy,auc
12,12,XGB,0.5,0.5333333333333333,0.6
12,13,LOGIS,0.2,0.2,0.2
12,13,SVM,0.31666666666666665,0.36666666666666664,0.8
12,13,KNN,0.25,0.26666666666666666,0.25
12,13,RF,0.2,0.2,0.2
12,13,XGB,0.36666666666666664,0.4333333333333333,0.6
12,14,LOGIS,0.6666666666666666,0.6666666666666666,0.8
12,14,SVM,0.5833333333333333,0.6,0.1
12,14,KNN,0.45,0.5,0.6
12,14,RF,0.6666666666666666,0.6666666666666666,0.6
12,14,XGB,0.3,0.3333333333333333,0.4
12,15,LOGIS,0.4666666666666666,0.4666666666666666,0.6
12,15,SVM,0.6666666666666667,0.7,0.0
12,15,KNN,0.3833333333333333,0.4,0.5
12,15,RF,0.4666666666666666,0.4666666666666666,0.6
12,15,XGB,0.3,0.3333333333333333,0.4
12,16,LOGIS,0.4666666666666666,0.4666666666666666,0.5
12,16,SVM,0.6,0.6333333333333333,0.5
12,16,KNN,0.6666666666666666,0.6666666666666666,0.65
12,16,RF,0.6666666666666666,0.6666666666666666,0.8
12,16,XGB,0.3,0.3333333333333333,0.4
12,17,LOGIS,0.18333333333333332,0.2,0.1
12,17,SVM,0.1,0.13333333333333333,0.9
12,17,KNN,0.1,0.13333333333333333,0.2
12,17,RF,0.18333333333333332,0.2,0.2
12,17,XGB,0.1,0.13333333333333333,0.2
12,18,LOGIS,0.5333333333333333,0.5333333333333333,0.6
12,18,SVM,0.3,0.3333333333333333,0.5
12,18,KNN,0.25,0.3,0.45
12,18,RF,0.3833333333333333,0.4,0.5
12,18,XGB,0.3,0.3333333333333333,0.4
12,19,LOGIS,0.5833333333333333,0.6,0.6
12,19,SVM,0.5,0.5333333333333333,0.6
12,19,KNN,0.36666666666666664,0.4333333333333333,0.4
12,19,RF,0.45,0.4666666666666666,0.4
12,19,XGB,0.5,0.5333333333333333,0.6
12,20,LOGIS,0.4666666666666666,0.4666666666666666,0.4
12,20,SVM,0.36666666666666664,0.4333333333333333,0.7
12,20,KNN,0.4666666666666666,0.4666666666666666,0.5
12,20,RF,0.5333333333333333,0.5333333333333333,0.5
12,20,XGB,0.3,0.3333333333333333,0.4
12,21,LOGIS,0.13333333333333333,0.13333333333333333,0.1
12,21,SVM,0.2333333333333333,0.3333333333333333,0.7
12,21,KNN,0.19666666666666668,0.3,0.3
12,21,RF,0.13333333333333333,0.13333333333333333,0.1
12,21,XGB,0.1,0.13333333333333333,0.2
12,22,LOGIS,0.45,0.4666666666666666,0.5
12,22,SVM,0.11666666666666665,0.16666666666666666,0.8
12,22,KNN,0.18333333333333332,0.2,0.15
12,22,RF,0.26666666666666666,0.3,0.2
12,22,XGB,0.5,0.5333333333333333,0.6
12,23,LOGIS,0.8,0.8,0.8
12,23,SVM,0.7333333333333333,0.7333333333333333,0.4
12,23,KNN,0.8,0.8,0.8
12,23,RF,0.7333333333333333,0.7333333333333333,0.8
12,23,XGB,0.5,0.5333333333333333,0.6
12,24,LOGIS,0.18333333333333332,0.2,0.3
12,24,SVM,0.5666666666666667,0.6333333333333333,0.1
12,24,KNN,0.6,0.6666666666666666,0.75
12,24,RF,0.7833333333333333,0.8,0.9
12,24,XGB,0.7,0.7333333333333333,0.8
12,25,LOGIS,0.3833333333333333,0.4,0.5
12,25,SVM,0.16666666666666666,0.2333333333333333,0.5
12,25,KNN,0.45,0.5,0.5
12,25,RF,0.4666666666666666,0.4666666666666666,0.6
12,25,XGB,0.5,0.5333333333333333,0.6
12,26,LOGIS,0.0,0.0,0.0
12,26,SVM,0.3,0.3333333333333333,0.8
12,26,KNN,0.11666666666666665,0.16666666666666666,0.2
12,26,RF,0.26666666666666666,0.3,0.2
12,26,XGB,0.3,0.3333333333333333,0.4
12,27,LOGIS,0.5833333333333333,0.6,0.7
12,27,SVM,0.5333333333333333,0.5666666666666667,0.3
12,27,KNN,0.6,0.6666666666666666,0.6
12,27,RF,0.3833333333333333,0.4,0.5
12,27,XGB,0.5,0.5333333333333333,0.6
12,28,LOGIS,0.13333333333333333,0.13333333333333333,0.2
12,28,SVM,0.05,0.06666666666666667,0.8
12,28,KNN,0.45,0.5,0.45
12,28,RF,0.13333333333333333,0.13333333333333333,0.15
12,28,XGB,0.36666666666666664,0.4333333333333333,0.6
12,29,LOGIS,0.5,0.5333333333333333,0.5
12,29,SVM,0.5833333333333333,0.6,0.4
12,29,KNN,0.5333333333333333,0.5666666666666667,0.55
12,29,RF,0.5,0.5333333333333333,0.5
12,29,XGB,0.3,0.3333333333333333,0.4
14,0,LOGIS,0.18333333333333332,0.2,0.2
14,0,SVM,0.4333333333333333,0.5,0.4
14,0,KNN,0.4666666666666667,0.5,0.55
14,0,RF,0.5166666666666666,0.5333333333333333,0.6
14,0,XGB,0.5166666666666666,0.5333333333333333,0.6
14,1,LOGIS,0.3833333333333333,0.39999999999999997,0.5
14,1,SVM,0.15,0.2,0.7
14,1,KNN,0.2333333333333333,0.26666666666666666,0.25
14,1,RF,0.1,0.13333333333333333,0.0
14,1,XGB,0.15,0.2,0.5
14,2,LOGIS,0.6333333333333333,0.6666666666666666,0.5
14,2,SVM,0.4333333333333333,0.5,0.5
14,2,KNN,0.1,0.13333333333333333,0.25
14,2,RF,0.6,0.6,0.5
14,2,XGB,0.3833333333333333,0.4,0.35
14,3,LOGIS,0.65,0.6666666666666667,0.7
14,3,SVM,0.4833333333333333,0.5333333333333333,0.2
14,3,KNN,0.7166666666666666,0.7333333333333333,0.75
14,3,RF,0.65,0.6666666666666667,0.8
14,3,XGB,0.5666666666666667,0.6,0.5
14,4,LOGIS,0.9333333333333332,0.9333333333333332,0.9
14,4,SVM,0.7833333333333333,0.8,0.3
14,4,KNN,0.9333333333333332,0.9333333333333332,0.95
14,4,RF,0.9333333333333332,0.9333333333333332,0.9
14,4,XGB,0.3,0.3333333333333333,0.3
14,5,LOGIS,0.3666666666666666,0.4,0.4
14,5,SVM,0.4,0.4666666666666666,0.4
14,5,KNN,0.21666666666666665,0.3,0.35
14,5,RF,0.7166666666666666,0.7333333333333333,0.7
14,5,XGB,0.6333333333333333,0.6666666666666666,0.6
14,6,LOGIS,0.65,0.6666666666666667,0.7
14,6,SVM,0.7166666666666666,0.7333333333333333,0.7
14,6,KNN,0.7166666666666666,0.7333333333333333,0.9
14,6,RF,0.7833333333333333,0.8,0.8
14,6,XGB,0.6666666666666666,0.6666666666666666,0.7
14,7,LOGIS,0.45,0.4666666666666666,0.5
14,7,SVM,0.4,0.4666666666666666,0.5
14,7,KNN,0.4666666666666667,0.5,0.5
14,7,RF,0.65,0.6666666666666666,0.8
14,7,XGB,0.7833333333333333,0.8,0.85
14,8,LOGIS,0.6666666666666666,0.6666666666666666,0.7
14,8,SVM,0.29999999999999993,0.36666666666666664,0.5
14,8,KNN,0.4666666666666667,0.5,0.5
14,8,RF,0.6,0.6,0.6
14,8,XGB,0.5166666666666666,0.5333333333333333,0.5
14,9,LOGIS,0.5166666666666666,0.5333333333333333,0.6
14,9,SVM,0.5166666666666666,0.5333333333333333,0.2
14,9,KNN,0.4666666666666667,0.5,0.5
14,9,RF,0.5166666666666666,0.5333333333333333,0.6
14,9,XGB,0.55,0.6,0.65
14,10,LOGIS,0.5166666666666666,0.5333333333333333,0.7
14,10,SVM,0.5166666666666666,0.5333333333333333,0.4
14,10,KNN,0.37999999999999995,0.5,0.55
14,10,RF,0.6,0.6,0.7
14,10,XGB,0.6,0.6,0.65
14,11,LOGIS,0.7833333333333333,0.8,0.9
14,11,SVM,0.3833333333333333,0.4333333333333333,0.2
14,11,KNN,0.46333333333333326,0.5333333333333333,0.55
14,11,RF,0.39999999999999997,0.4333333333333333,0.4
14,11,XGB,0.2333333333333333,0.26666666666666666,0.35
14,12,LOGIS,0.7833333333333333,0.8,0.9
14,12,SVM,0.5666666666666667,0.6,0.4
14,12,KNN,0.6,0.6333333333333333,0.7
14,12,RF,0.5666666666666667,0.6,0.7
14,12,XGB,0.7833333333333333,0.8,0.8
14,13,LOGIS,0.45,0.4666666666666666,0.4
14,13,SVM,0.4333333333333333,0.5,0.4
14,13,KNN,0.21666666666666665,0.3,0.4
14,13,RF,0.5666666666666667,0.6,0.7
14,13,XGB,0.7,0.7333333333333333,0.75
14,14,LOGIS,0.65,0.6666666666666666,0.7
14,14,SVM,0.7166666666666666,0.7333333333333333,0.6
14,14,KNN,0.7833333333333333,0.8,0.75
14,14,RF,0.5833333333333333,0.6,0.7
14,14,XGB,0.7166666666666666,0.7333333333333333,0.7
14,15,LOGIS,0.5166666666666666,0.5333333333333333,0.6
14,15,SVM,0.36666666666666664,0.39999999999999997,0.2
14,15,KNN,0.5166666666666666,0.5333333333333333,0.65
14,15,RF,0.4,0.4,0.4
14,15,XGB,0.3833333333333333,0.39999999999999997,0.3
14,16,LOGIS,0.8666666666666666,0.8666666666666666,0.9
14,16,SVM,0.7333333333333333,0.7333333333333333,0.3
14,16,KNN,0.65,0.6666666666666667,0.75
14,16,RF,0.8,0.8,0.9
14,16,XGB,0.65,0.6666666666666666,0.7
14,17,LOGIS,1.0,1.0,1.0
14,17,SVM,0.65,0.6666666666666666,0.3
14,17,KNN,0.7333333333333333,0.7333333333333333,0.85
14,17,RF,0.7999999999999999,0.7999999999999999,0.9
14,17,XGB,0.8666666666666666,0.8666666666666666,0.9
14,18,LOGIS,0.5,0.5333333333333333,0.4
14,18,SVM,0.16666666666666666,0.2333333333333333,0.8
14,18,KNN,0.16666666666666666,0.2333333333333333,0.2
14,18,RF,0.3833333333333333,0.4,0.3
14,18,XGB,0.4333333333333333,0.4666666666666666,0.6
14,19,LOGIS,0.3,0.3333333333333333,0.2
14,19,SVM,0.35,0.4,0.6
14,19,KNN,0.4833333333333333,0.5333333333333333,0.6
14,19,RF,0.3,0.3333333333333333,0.2
14,19,XGB,0.25,0.26666666666666666,0.2
14,20,LOGIS,0.2,0.26666666666666666,0.0
14,20,SVM,0.3,0.3333333333333333,0.7
14,20,KNN,0.26666666666666666,0.36666666666666664,0.45
14,20,RF,0.2,0.26666666666666666,0.2
14,20,XGB,0.05,0.06666666666666667,0.0
14,21,LOGIS,0.18333333333333332,0.2,0.2
14,21,SVM,0.15,0.2,0.9
14,21,KNN,0.1,0.13333333333333333,0.1
14,21,RF,0.1,0.13333333333333333,0.0
14,21,XGB,0.2,0.26666666666666666,0.45
14,22,LOGIS,0.15,0.2,0.2
14,22,SVM,0.1,0.13333333333333333,0.9
14,22,KNN,0.2,0.26666666666666666,0.2
14,22,RF,0.05,0.06666666666666667,0.1
14,22,XGB,0.3,0.3333333333333333,0.5
14,23,LOGIS,0.15,0.2,0.2
14,23,SVM,0.2833333333333333,0.3333333333333333,0.5
14,23,KNN,0.21000000000000002,0.3333333333333333,0.4
14,23,RF,0.4,0.4,0.4
14,23,XGB,0.4,0.4,0.5
14,24,LOGIS,0.65,0.6666666666666666,0.7
14,24,SVM,0.3833333333333333,0.4,0.5
14,24,KNN,0.5666666666666667,0.6,0.7
14,24,RF,0.7166666666666666,0.7333333333333333,0.6
14,24,XGB,1.0,1.0,1.0
14,25,LOGIS,0.2,0.26666666666666666,0.1
14,25,SVM,0.2833333333333333,0.3333333333333333,0.8
14,25,KNN,0.26666666666666666,0.36666666666666664,0.55
14,25,RF,0.31666666666666665,0.3333333333333333,0.3
14,25,XGB,0.31666666666666665,0.3333333333333333,0.5
14,26,LOGIS,0.3,0.3333333333333333,0.2
14,26,SVM,0.1,0.13333333333333333,0.8
14,26,KNN,0.3133333333333333,0.4,0.4
14,26,RF,0.26666666666666666,0.3,0.2
14,26,XGB,0.4333333333333333,0.4666666666666666,0.35
14,27,LOGIS,0.3833333333333333,0.4,0.3
14,27,SVM,0.3833333333333333,0.4,0.1
14,27,KNN,0.4333333333333333,0.4666666666666666,0.35
14,27,RF,0.3833333333333333,0.4,0.3
14,27,XGB,0.3333333333333333,0.3333333333333333,0.3
14,28,LOGIS,0.3,0.3333333333333333,0.4
14,28,SVM,0.3833333333333333,0.4333333333333333,0.2
14,28,KNN,0.3,0.3333333333333333,0.4
14,28,RF,0.2333333333333333,0.26666666666666666,0.4
14,28,XGB,0.3,0.3333333333333333,0.25
14,29,LOGIS,0.65,0.6666666666666666,0.7
14,29,SVM,0.3666666666666666,0.4,0.3
14,29,KNN,0.5833333333333333,0.6333333333333333,0.75
14,29,RF,0.5833333333333333,0.6,0.6
14,29,XGB,0.45,0.5,0.45
16,0,LOGIS,0.26666666666666666,0.26666666666666666,0.3
16,0,SVM,0.15,0.2,0.5
16,0,KNN,0.5666666666666667,0.5666666666666667,0.575
16,0,RF,0.4666666666666666,0.4666666666666666,0.6
16,0,XGB,0.31666666666666665,0.3333333333333333,0.3
16,1,LOGIS,0.7833333333333333,0.8,0.8
16,1,SVM,0.6666666666666666,0.6666666666666666,0.6
16,1,KNN,0.7666666666666666,0.7666666666666666,0.8
16,1,RF,0.6833333333333333,0.7,0.75
16,1,XGB,0.6833333333333333,0.7,0.65
16,2,LOGIS,0.4066666666666666,0.4499999999999999,0.6
16,2,SVM,0.3833333333333333,0.4333333333333333,0.35
16,2,KNN,0.5566666666666666,0.5833333333333333,0.575
16,2,RF,0.5566666666666666,0.5833333333333333,0.6
16,2,XGB,0.45,0.5,0.65
16,3,LOGIS,0.7666666666666666,0.7666666666666666,0.75
16,3,SVM,0.6166666666666666,0.6333333333333333,0.5
16,3,KNN,0.6499999999999999,0.6666666666666666,0.6
16,3,RF,0.7,0.7,0.85
16,3,XGB,0.7466666666666666,0.7499999999999999,0.8
16,4,LOGIS,0.5733333333333334,0.5833333333333333,0.6
16,4,SVM,0.35666666666666663,0.3833333333333333,0.6
16,4,KNN,0.5033333333333333,0.5833333333333333,0.6
16,4,RF,0.35666666666666663,0.3833333333333333,0.35
16,4,XGB,0.43999999999999995,0.45,0.4
16,5,LOGIS,0.8133333333333332,0.8166666666666667,0.85
16,5,SVM,0.7,0.7,0.35
16,5,KNN,0.7466666666666666,0.7499999999999999,0.85
16,5,RF,0.6333333333333332,0.6333333333333332,0.85
16,5,XGB,0.5466666666666666,0.5499999999999999,0.7
16,6,LOGIS,0.6166666666666666,0.6333333333333333,0.7
16,6,SVM,0.4666666666666666,0.5,0.3
16,6,KNN,0.6,0.6333333333333333,0.625
16,6,RF,0.5499999999999999,0.5666666666666667,0.8
16,6,XGB,0.58,0.6166666666666667,0.725
16,7,LOGIS,0.5499999999999999,0.5666666666666667,0.5
16,7,SVM,0.5799999999999998,0.6333333333333332,0.4
16,7,KNN,0.39,0.45,0.7
16,7,RF,0.42333333333333334,0.45,0.55
16,7,XGB,0.4066666666666666,0.45,0.45
16,8,LOGIS,0.2,0.2333333333333333,0.35
16,8,SVM,0.46333333333333326,0.4833333333333333,0.45
16,8,KNN,0.3,0.3333333333333333,0.35
16,8,RF,0.32999999999999996,0.35,0.2
16,8,XGB,0.24666666666666667,0.2833333333333333,0.15
16,9,LOGIS,0.7333333333333333,0.7333333333333333,0.7
16,9,SVM,0.5166666666666666,0.5333333333333333,0.3
16,9,KNN,0.6133333333333333,0.6166666666666666,0.65
16,9,RF,0.6666666666666666,0.6666666666666666,0.8
16,9,XGB,0.6633333333333333,0.6833333333333333,0.95
16,10,LOGIS,0.5966666666666666,0.6166666666666666,0.7
16,10,SVM,0.4333333333333333,0.4666666666666666,0.2
16,10,KNN,0.44666666666666666,0.4833333333333334,0.475
16,10,RF,0.5666666666666667,0.6,0.75
16,10,XGB,0.5,0.5333333333333334,0.55
16,11,LOGIS,0.29,0.31666666666666665,0.25
16,11,SVM,0.15,0.2,0.9
16,11,KNN,0.13999999999999999,0.1833333333333333,0.15
16,11,RF,0.05,0.06666666666666667,0.1
16,11,XGB,0.32999999999999996,0.35,0.3
16,12,LOGIS,0.43,0.4833333333333333,0.45
16,12,SVM,0.2733333333333333,0.31666666666666665,0.6
16,12,KNN,0.48999999999999994,0.6166666666666666,0.5
16,12,RF,0.4999999999999999,0.4999999999999999,0.4
16,12,XGB,0.41666666666666663,0.4333333333333333,0.45
16,13,LOGIS,0.5333333333333333,0.5666666666666667,0.55
16,13,SVM,0.3833333333333333,0.4333333333333333,0.55
16,13,KNN,0.2733333333333333,0.31666666666666665,0.35
16,13,RF,0.5333333333333333,0.5666666666666667,0.5
16,13,XGB,0.61,0.6833333333333333,0.7
16,14,LOGIS,0.7333333333333333,0.7333333333333333,0.8
16,14,SVM,0.46333333333333326,0.4833333333333333,0.4
16,14,KNN,0.5566666666666666,0.5833333333333333,0.6
16,14,RF,0.4999999999999999,0.4999999999999999,0.55
16,14,XGB,0.46333333333333326,0.4833333333333333,0.55
16,15,LOGIS,0.45,0.4666666666666666,0.5
16,15,SVM,0.3466666666666667,0.41666666666666663,0.4
16,15,KNN,0.5666666666666667,0.6,0.75
16,15,RF,0.4133333333333333,0.41666666666666663,0.5
16,15,XGB,0.46333333333333326,0.4833333333333333,0.7
16,16,LOGIS,0.7466666666666666,0.7499999999999999,0.8
16,16,SVM,0.4666666666666666,0.5,0.55
16,16,KNN,0.3,0.3666666666666666,0.425
16,16,RF,0.6633333333333333,0.6833333333333333,0.6
16,16,XGB,0.6833333333333333,0.7,0.8
16,17,LOGIS,0.55,0.5666666666666667,0.55
16,17,SVM,0.4833333333333333,0.5,0.55
16,17,KNN,0.4666666666666666,0.4999999999999999,0.65
16,17,RF,0.5,0.5,0.55
16,17,XGB,0.6,0.6333333333333333,0.6
16,18,LOGIS,0.38,0.41666666666666663,0.35
16,18,SVM,0.3466666666666667,0.41666666666666663,0.65
16,18,KNN,0.32333333333333336,0.3833333333333333,0.35
16,18,RF,0.5133333333333333,0.5499999999999999,0.5
16,18,XGB,0.44666666666666666,0.4833333333333333,0.45
16,19,LOGIS,0.6333333333333332,0.6333333333333332,0.75
16,19,SVM,0.5966666666666666,0.6166666666666666,0.2
16,19,KNN,0.6933333333333332,0.7499999999999999,0.75
16,19,RF,0.7333333333333332,0.7333333333333332,0.8
16,19,XGB,0.6799999999999999,0.6833333333333332,0.8
16,20,LOGIS,0.5966666666666666,0.6166666666666666,0.6
16,20,SVM,0.6166666666666666,0.6333333333333333,0.25
16,20,KNN,0.7,0.7333333333333334,0.75
16,20,RF,0.6633333333333333,0.6833333333333333,0.55
16,20,XGB,0.5433333333333332,0.6166666666666666,0.7
16,21,LOGIS,0.48999999999999994,0.5166666666666666,0.5
16,21,SVM,0.2333333333333333,0.26666666666666666,0.4
16,21,KNN,0.3666666666666666,0.4,0.45
16,21,RF,0.4,0.4,0.4
16,21,XGB,0.4133333333333333,0.5,0.6
16,22,LOGIS,0.15,0.16666666666666666,0.15
16,22,SVM,0.2,0.2333333333333333,0.9
16,22,KNN,0.19,0.24999999999999994,0.2
16,22,RF,0.15,0.16666666666666666,0.1
16,22,XGB,0.2833333333333333,0.3,0.2
16,23,LOGIS,0.46333333333333326,0.4833333333333333,0.35
16,23,SVM,0.19,0.24999999999999994,0.6
16,23,KNN,0.3833333333333333,0.4333333333333333,0.45
16,23,RF,0.38,0.4166666666666667,0.3
16,23,XGB,0.39666666666666667,0.4166666666666667,0.4
16,24,LOGIS,0.6833333333333333,0.7,0.65
16,24,SVM,0.6166666666666666,0.6333333333333333,0.6
16,24,KNN,0.36666666666666664,0.4333333333333333,0.5
16,24,RF,0.6166666666666666,0.6333333333333333,0.6
16,24,XGB,0.5966666666666666,0.6166666666666666,0.75
16,25,LOGIS,0.54,0.5833333333333333,0.65
16,25,SVM,0.3833333333333333,0.4333333333333333,0.65
16,25,KNN,0.5066666666666666,0.5166666666666666,0.55
16,25,RF,0.41666666666666663,0.4333333333333333,0.45
16,25,XGB,0.42333333333333334,0.45,0.4
16,26,LOGIS,0.3833333333333333,0.4333333333333333,0.3
16,26,SVM,0.3,0.36666666666666664,0.2
16,26,KNN,0.39666666666666667,0.5,0.55
16,26,RF,0.3833333333333333,0.4333333333333333,0.5
16,26,XGB,0.2733333333333333,0.31666666666666665,0.3
16,27,LOGIS,0.31666666666666665,0.3333333333333333,0.2
16,27,SVM,0.5499999999999999,0.5666666666666667,0.35
16,27,KNN,0.6233333333333333,0.65,0.7
16,27,RF,0.4666666666666666,0.4999999999999999,0.7
16,27,XGB,0.41666666666666663,0.4333333333333333,0.4
16,28,LOGIS,0.2,0.2333333333333333,0.15
16,28,SVM,0.3333333333333333,0.3666666666666666,0.15
16,28,KNN,0.4133333333333333,0.5,0.375
16,28,RF,0.19,0.24999999999999994,0.15
16,28,XGB,0.31666666666666665,0.3333333333333333,0.4
16,29,LOGIS,0.3833333333333333,0.39999999999999997,0.5
16,29,SVM,0.15,0.2,0.7
16,29,KNN,0.4,0.4,0.4
16,29,RF,0.18333333333333332,0.2,0.1
16,29,XGB,0.31666666666666665,0.3333333333333333,0.4
18,0,LOGIS,0.5333333333333333,0.5333333333333333,0.5
18,0,SVM,0.6266666666666667,0.6333333333333333,0.1
18,0,KNN,0.5266666666666666,0.5333333333333333,0.5
18,0,RF,0.47333333333333333,0.4833333333333333,0.55
18,0,XGB,0.47000000000000003,0.5,0.45
18,1,LOGIS,0.13,0.16666666666666666,0.05
18,1,SVM,0.29,0.31666666666666665,0.7
18,1,KNN,0.33999999999999997,0.3833333333333333,0.3
18,1,RF,0.19,0.21666666666666665,0.2
18,1,XGB,0.20666666666666664,0.2833333333333333,0.175
18,2,LOGIS,0.4833333333333333,0.5,0.6
18,2,SVM,0.63,0.65,0.45
18,2,KNN,0.61,0.6666666666666667,0.75
18,2,RF,0.5766666666666667,0.6,0.6
18,2,XGB,0.47000000000000003,0.5,0.45
18,3,LOGIS,0.8266666666666668,0.8333333333333334,0.9
18,3,SVM,0.6466666666666667,0.6833333333333333,0.2
18,3,KNN,0.6466666666666667,0.6833333333333333,0.75
18,3,RF,0.6799999999999999,0.6833333333333333,0.675
18,3,XGB,0.8466666666666667,0.85,0.85
18,4,LOGIS,0.4966666666666667,0.5166666666666667,0.45
18,4,SVM,0.6466666666666667,0.6833333333333333,0.25
18,4,KNN,0.6,0.6333333333333334,0.65
18,4,RF,0.5433333333333333,0.5666666666666667,0.6
18,4,XGB,0.38666666666666666,0.4333333333333333,0.25
18,5,LOGIS,0.4333333333333333,0.4333333333333333,0.35
18,5,SVM,0.33666666666666667,0.36666666666666664,0.6
18,5,KNN,0.18666666666666668,0.2,0.2
18,5,RF,0.38,0.3833333333333333,0.35
18,5,XGB,0.36,0.3833333333333333,0.45
18,6,LOGIS,0.21333333333333332,0.2333333333333333,0.2
18,6,SVM,0.09,0.11666666666666665,0.7
18,6,KNN,0.09,0.11666666666666665,0.15
18,6,RF,0.13,0.16666666666666666,0.25
18,6,XGB,0.32999999999999996,0.36666666666666664,0.4
18,7,LOGIS,0.42000000000000004,0.4333333333333333,0.25
18,7,SVM,0.19666666666666668,0.26666666666666666,0.9
18,7,KNN,0.23666666666666666,0.26666666666666666,0.25
18,7,RF,0.13,0.16666666666666666,0.15
18,7,XGB,0.13999999999999999,0.15,0.2
18,8,LOGIS,0.7666666666666666,0.7666666666666666,0.9
18,8,SVM,0.63,0.65,0.3
18,8,KNN,0.6666666666666666,0.6666666666666666,0.675
18,8,RF,0.7666666666666666,0.7666666666666666,0.8
18,8,XGB,0.6133333333333333,0.6166666666666666,0.85
18,9,LOGIS,0.6599999999999999,0.6666666666666666,0.6
18,9,SVM,0.5166666666666667,0.55,0.15
18,9,KNN,0.5533333333333333,0.5666666666666667,0.625
18,9,RF,0.5366666666666667,0.5666666666666667,0.75
18,9,XGB,0.62,0.6333333333333333,0.675
18,10,LOGIS,0.5900000000000001,0.6166666666666667,0.55
18,10,SVM,0.5766666666666667,0.6,0.4
18,10,KNN,0.42333333333333334,0.45,0.425
18,10,RF,0.4333333333333333,0.4333333333333333,0.5
18,10,XGB,0.6,0.6,0.6
18,11,LOGIS,0.3466666666666667,0.3833333333333333,0.25
18,11,SVM,0.3,0.3333333333333333,0.65
18,11,KNN,0.4066666666666666,0.41666666666666663,0.375
18,11,RF,0.3833333333333333,0.4,0.4
18,11,XGB,0.49000000000000005,0.5166666666666666,0.5
18,12,LOGIS,0.5766666666666667,0.6,0.5
18,12,SVM,0.35,0.36666666666666664,0.65
18,12,KNN,0.2533333333333333,0.2833333333333333,0.325
18,12,RF,0.5166666666666667,0.55,0.55
